user_id,age,gender,device_type,time_on_site,pages_viewed,previous_purchases,cart_items,discount_seen,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase,time_on_site_hours,age_group,engagement_score,engagement_level,funnel_stage,customer_stage,customer_recommendation,predicted_buyer,buyer_label
6878,31,Male,Desktop,2.26,5,13,5,0,1,0,2.86,49.53,1,0.04,Adults,0.372,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6879,38,Male,Tablet,27.24,13,9,9,0,1,1,38.52,84.68,1,0.45,Mid-Age Users,0.887,High,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
6880,47,Male,Desktop,15.95,12,4,4,1,1,0,17.43,86.3,1,0.27,Senior Users,0.518,Medium,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
6881,38,Female,Desktop,20.46,19,4,1,1,0,0,18.93,78.95,1,0.34,Mid-Age Users,0.492,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,0,Non-Buyer
6882,26,Male,Mobile,2.95,10,4,2,0,0,0,4.2,4.21,1,0.05,Adults,0.289,Low,Active Browser,Casual Visitors,Recommend Popular Products,0,Non-Buyer
6883,34,Male,Mobile,2.57,13,11,6,1,0,1,2.2,66.21,1,0.04,Adults,0.556,Medium,Active Browser,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6884,22,Female,Tablet,18.01,15,0,9,0,0,1,20.36,31.32,1,0.3,Young Adults,0.857,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
6885,48,Female,Mobile,26.73,13,0,9,0,1,0,36.22,87.33,1,0.45,Senior Users,0.883,High,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
6886,57,Female,Mobile,16.33,9,9,4,0,1,0,23.12,28.4,1,0.27,Senior Users,0.473,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6887,55,Female,Desktop,26.46,9,11,2,0,0,0,38.35,91.86,1,0.44,Senior Users,0.43,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,0,Non-Buyer
6888,36,Female,Desktop,24.52,19,1,3,0,0,1,28.44,61.51,1,0.41,Mid-Age Users,0.63,Medium,Highly Interested User,Interested Users,Recommend Popular Products,1,Buyer
6889,53,Female,Mobile,3.2,7,0,5,0,0,0,3.9,64.51,1,0.05,Senior Users,0.41,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6890,50,Male,Mobile,15.73,15,12,7,1,0,1,6.84,88.77,1,0.26,Senior Users,0.731,High,Highly Interested User,Low Retention Users,Send Personalized Offers,1,Buyer
6891,30,Male,Mobile,20.07,17,14,6,0,0,1,15.75,98.54,0,0.33,Adults,0.736,High,Highly Interested User,Low Retention Users,Send Personalized Offers,1,Buyer
6892,31,Female,Mobile,13.86,14,7,2,1,1,0,7.15,30.9,1,0.23,Adults,0.425,Medium,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
6893,50,Female,Desktop,9.43,14,11,1,1,0,0,6.81,8.89,1,0.16,Senior Users,0.339,Low,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
6894,46,Male,Mobile,13.14,9,11,2,0,1,0,19.45,72.33,1,0.22,Senior Users,0.341,Low,Product Explorer,Low Retention Users,Send Personalized Offers,0,Non-Buyer
6895,53,Female,Desktop,13.91,16,3,4,0,1,1,18.17,7.02,1,0.23,Senior Users,0.568,Medium,Highly Interested User,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6896,27,Female,Desktop,27.41,2,5,6,1,1,0,26.84,53.39,1,0.46,Adults,0.548,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6897,48,Male,Desktop,4.0,14,7,7,0,0,0,3.37,34.53,1,0.07,Senior Users,0.637,Medium,Active Browser,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6898,23,Female,Mobile,9.11,4,13,5,0,0,1,5.14,39.0,1,0.15,Young Adults,0.402,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6899,18,Female,Mobile,16.59,3,4,1,1,0,1,8.46,23.55,0,0.28,Young Adults,0.214,Low,Visitor,Casual Visitors,Recommend Popular Products,0,Non-Buyer
6900,24,Male,Mobile,21.25,3,5,1,1,0,0,26.67,69.93,1,0.35,Young Adults,0.245,Low,Visitor,Casual Visitors,Recommend Popular Products,0,Non-Buyer
6901,44,Male,Mobile,19.29,11,3,9,0,0,0,28.66,57.19,1,0.32,Mid-Age Users,0.802,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
6902,38,Male,Desktop,28.31,5,5,4,0,1,1,21.34,95.24,1,0.47,Mid-Age Users,0.49,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
6903,45,Male,Mobile,24.07,16,5,4,1,1,1,18.64,35.55,1,0.4,Mid-Age Users,0.635,Medium,Highly Interested User,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6904,33,Male,Desktop,17.16,19,2,0,1,0,0,24.62,39.43,1,0.29,Adults,0.414,Medium,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
6905,40,Female,Mobile,15.73,9,3,0,0,0,1,7.97,16.5,1,0.26,Mid-Age Users,0.247,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
6906,37,Female,Mobile,14.08,11,5,8,0,1,1,9.49,61.17,1,0.23,Mid-Age Users,0.712,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
6907,55,Female,Tablet,21.11,12,7,6,0,1,0,11.52,9.5,1,0.35,Senior Users,0.664,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
6908,42,Female,Mobile,25.3,8,12,7,1,0,0,26.91,96.82,1,0.42,Mid-Age Users,0.684,High,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
6909,45,Female,Mobile,28.83,14,13,4,1,0,1,27.46,91.01,1,0.48,Mid-Age Users,0.635,Medium,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
6910,22,Male,Mobile,18.56,17,13,2,0,0,0,17.3,69.97,1,0.31,Young Adults,0.503,Medium,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
6911,38,Female,Mobile,16.28,15,6,2,1,0,1,23.92,31.73,1,0.27,Mid-Age Users,0.456,Medium,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
6912,35,Female,Desktop,1.51,15,3,2,1,1,1,1.15,35.62,0,0.03,Adults,0.358,Low,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
6913,23,Not Specified,Mobile,3.09,9,13,0,1,0,0,3.05,8.71,1,0.05,Young Adults,0.163,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
6914,46,Female,Mobile,5.53,9,2,2,0,1,1,3.94,24.7,1,0.09,Senior Users,0.29,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
6915,36,Female,Mobile,2.59,12,10,1,1,0,1,2.13,35.3,1,0.04,Mid-Age Users,0.262,Low,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
6916,50,Male,Tablet,12.63,19,14,7,0,1,0,15.99,44.79,1,0.21,Senior Users,0.773,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
6917,18,Female,Mobile,10.77,9,7,9,1,0,0,7.51,46.43,1,0.18,Young Adults,0.714,High,Product Explorer,Highly Engaged Users,Recommend Premium Products,1,Buyer
6918,20,Female,Mobile,19.48,11,5,9,0,0,1,22.92,88.51,1,0.32,Young Adults,0.804,High,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
6919,59,Female,Mobile,16.53,6,11,5,0,1,1,10.41,44.98,1,0.28,Senior Users,0.483,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6920,38,Female,Mobile,18.28,9,7,4,0,1,0,12.62,95.74,1,0.3,Mid-Age Users,0.486,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
6921,52,Female,Mobile,14.69,11,8,0,1,1,0,7.68,8.38,1,0.24,Senior Users,0.272,Low,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
6922,58,Female,Mobile,9.05,3,8,1,0,1,0,10.23,21.1,1,0.15,Senior Users,0.163,Low,Visitor,Casual Visitors,Recommend Popular Products,0,Non-Buyer
6923,57,Male,Mobile,28.63,9,9,1,1,0,0,42.67,38.8,1,0.48,Senior Users,0.389,Medium,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
6924,20,Female,Mobile,3.51,6,10,6,1,1,1,4.06,88.82,1,0.06,Young Adults,0.451,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
6925,42,Male,Mobile,28.23,9,8,6,1,0,1,40.18,12.22,1,0.47,Mid-Age Users,0.664,High,Product Explorer,Highly Engaged Users,Recommend Premium Products,1,Buyer
6926,55,Male,Tablet,10.03,9,9,5,1,0,0,10.29,35.51,1,0.17,Senior Users,0.487,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6927,37,Not Specified,Desktop,15.87,6,0,7,1,0,1,18.73,11.22,1,0.26,Mid-Age Users,0.589,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6928,51,Female,Mobile,4.16,5,11,3,0,0,1,5.93,77.4,1,0.07,Senior Users,0.273,Low,Product Explorer,Low Retention Users,Send Personalized Offers,0,Non-Buyer
6929,38,Female,Mobile,3.06,1,13,0,0,0,0,1.79,28.25,1,0.05,Mid-Age Users,0.036,Low,Visitor,Casual Visitors,Recommend Popular Products,0,Non-Buyer
6930,40,Male,Desktop,13.46,3,2,7,1,0,1,14.77,43.44,1,0.22,Mid-Age Users,0.526,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6931,23,Female,Desktop,22.51,3,8,2,0,1,1,14.3,81.74,1,0.38,Young Adults,0.309,Low,Visitor,Low Retention Users,Send Personalized Offers,0,Non-Buyer
6932,30,Female,Mobile,8.81,12,3,2,1,0,1,4.7,16.78,1,0.15,Adults,0.359,Low,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
6933,40,Female,Desktop,17.31,4,9,8,0,0,0,11.36,94.72,1,0.29,Mid-Age Users,0.623,Medium,Visitor,Low Retention Users,Send Personalized Offers,1,Buyer
6934,26,Male,Mobile,9.08,16,11,0,1,1,0,9.56,39.39,1,0.15,Adults,0.313,Low,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
6935,34,Male,Mobile,12.27,11,1,4,0,0,1,12.24,33.04,1,0.2,Adults,0.478,Medium,Active Browser,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6936,19,Female,Tablet,27.29,8,0,9,1,1,0,23.03,19.08,1,0.45,Young Adults,0.808,High,Product Explorer,Highly Engaged Users,Recommend Premium Products,1,Buyer
6937,36,Male,Desktop,25.82,9,13,0,1,0,0,30.93,46.75,1,0.43,Mid-Age Users,0.314,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
6938,36,Female,Desktop,15.96,14,4,2,0,0,1,13.73,98.07,1,0.27,Mid-Age Users,0.439,Medium,Active Browser,Low Retention Users,Send Personalized Offers,0,Non-Buyer
6939,24,Male,Mobile,7.91,15,13,4,1,1,0,10.04,49.1,1,0.13,Young Adults,0.512,Medium,Highly Interested User,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6940,59,Female,Mobile,6.6,19,3,3,0,1,0,8.64,45.21,1,0.11,Senior Users,0.511,Medium,Highly Interested User,Interested Users,Recommend Popular Products,1,Buyer
6941,59,Male,Desktop,15.73,9,4,3,0,0,1,32.82,49.88,1,0.26,Senior Users,0.414,Medium,Product Explorer,Casual Visitors,Recommend Popular Products,1,Buyer
6942,37,Female,Mobile,6.88,17,10,0,0,1,1,5.36,28.77,1,0.11,Mid-Age Users,0.314,Low,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
6943,26,Not Specified,Mobile,24.44,9,4,5,0,0,0,31.84,22.79,1,0.41,Adults,0.583,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6944,34,Male,Mobile,11.7,3,7,9,1,1,0,8.8,3.9,1,0.19,Adults,0.625,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6945,44,Male,Mobile,29.58,16,5,3,1,1,1,23.75,44.6,1,0.49,Mid-Age Users,0.616,Medium,Highly Interested User,Interested Users,Recommend Popular Products,1,Buyer
6946,19,Male,Mobile,11.68,13,2,0,1,0,1,12.95,13.56,1,0.19,Young Adults,0.283,Low,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
6947,53,Male,Desktop,11.19,17,14,9,1,1,1,13.31,50.3,1,0.19,Senior Users,0.843,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
6948,36,Male,Tablet,19.49,4,8,5,1,0,0,16.98,45.46,1,0.32,Mid-Age Users,0.471,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6949,34,Female,Mobile,28.88,9,7,4,0,0,0,31.52,22.27,1,0.48,Adults,0.557,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6950,22,Female,Desktop,29.31,9,8,4,0,1,1,21.92,79.83,0,0.49,Young Adults,0.56,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
6951,38,Male,Mobile,21.51,18,3,1,1,1,1,27.85,92.68,0,0.36,Mid-Age Users,0.483,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,0,Non-Buyer
6952,35,Female,Tablet,22.88,14,12,0,1,0,0,34.14,13.41,1,0.38,Adults,0.374,Medium,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
6953,24,Female,Mobile,17.34,3,7,6,0,1,0,20.78,9.74,1,0.29,Young Adults,0.496,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6954,34,Male,Desktop,22.92,4,10,4,1,0,0,18.78,34.48,1,0.38,Adults,0.438,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6955,56,Female,Desktop,25.93,1,2,2,1,1,0,22.01,61.04,1,0.43,Senior Users,0.3,Low,Visitor,Casual Visitors,Recommend Popular Products,0,Non-Buyer
6956,53,Not Specified,Mobile,15.1,18,4,5,0,1,0,8.01,63.2,1,0.25,Senior Users,0.663,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
6957,57,Male,Mobile,18.98,4,13,2,1,1,0,21.77,62.5,1,0.32,Senior Users,0.301,Low,Visitor,Casual Visitors,Recommend Popular Products,0,Non-Buyer
6958,21,Male,Tablet,16.58,10,6,5,0,1,1,18.24,57.57,1,0.28,Young Adults,0.546,Medium,Active Browser,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6959,55,Female,Mobile,17.31,4,0,5,0,1,1,25.18,38.58,1,0.29,Senior Users,0.456,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6960,42,Male,Desktop,26.81,17,13,8,0,0,0,24.19,78.2,1,0.45,Mid-Age Users,0.892,High,Highly Interested User,Low Retention Users,Send Personalized Offers,1,Buyer
6961,22,Female,Tablet,11.31,8,0,7,1,0,1,16.21,95.32,1,0.19,Young Adults,0.591,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
6962,47,Male,Mobile,7.04,19,2,0,1,1,1,8.87,58.96,1,0.12,Senior Users,0.347,Low,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
6963,29,Male,Desktop,14.23,9,3,6,1,0,1,11.21,21.94,1,0.24,Adults,0.57,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6964,21,Male,Tablet,7.03,16,14,8,1,0,0,3.63,56.18,1,0.12,Young Adults,0.744,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
6965,41,Male,Desktop,15.45,15,0,1,0,0,1,18.95,75.55,1,0.26,Mid-Age Users,0.395,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,0,Non-Buyer
6966,38,Female,Mobile,27.2,16,7,8,0,0,1,27.1,82.97,1,0.45,Mid-Age Users,0.878,High,Highly Interested User,Low Retention Users,Send Personalized Offers,1,Buyer
6967,26,Male,Mobile,18.91,12,1,5,1,0,0,27.64,71.83,1,0.32,Adults,0.593,Medium,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
6968,21,Male,Mobile,25.81,18,10,2,1,1,0,13.48,89.05,1,0.43,Young Adults,0.567,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,0,Non-Buyer
6969,41,Female,Desktop,5.82,7,4,7,0,1,1,5.95,95.2,1,0.1,Mid-Age Users,0.538,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
6970,31,Female,Desktop,27.13,16,0,6,0,1,1,34.97,49.2,1,0.45,Adults,0.767,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
6971,22,Female,Desktop,18.45,19,13,7,0,0,1,23.8,54.1,1,0.31,Young Adults,0.812,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
6972,35,Female,Mobile,1.92,6,5,7,0,0,0,2.25,33.75,1,0.03,Adults,0.496,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6973,59,Male,Mobile,19.36,6,10,6,1,1,1,17.32,65.89,1,0.32,Senior Users,0.557,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6974,38,Female,Desktop,28.59,6,5,0,0,1,0,16.22,59.57,1,0.48,Mid-Age Users,0.285,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
6975,29,Male,Desktop,3.3,15,5,0,0,0,0,2.65,17.87,1,0.06,Adults,0.259,Low,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
6976,35,Female,Tablet,17.89,2,0,9,1,0,0,20.59,69.44,1,0.3,Adults,0.651,High,Visitor,Highly Engaged Users,Recommend Premium Products,1,Buyer
6977,34,Male,Desktop,27.55,9,0,9,0,0,1,35.02,80.5,1,0.46,Adults,0.826,High,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
6978,47,Female,Desktop,1.28,8,2,7,0,0,1,1.69,18.1,1,0.02,Senior Users,0.524,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6979,41,Male,Desktop,19.3,7,2,4,1,0,1,24.59,16.42,1,0.32,Mid-Age Users,0.461,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6980,28,Male,Desktop,14.77,16,7,1,0,0,0,12.17,63.91,1,0.25,Adults,0.407,Medium,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
6981,52,Female,Mobile,11.06,15,5,1,1,1,0,13.21,11.62,1,0.18,Senior Users,0.366,Medium,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
6982,40,Male,Tablet,19.2,9,1,1,0,1,1,28.21,80.96,1,0.32,Mid-Age Users,0.326,Low,Product Explorer,Low Retention Users,Send Personalized Offers,0,Non-Buyer
6983,34,Male,Desktop,2.53,15,12,8,1,1,1,1.61,64.3,1,0.04,Adults,0.698,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
6984,18,Male,Mobile,22.84,2,13,4,1,1,0,28.12,3.24,1,0.38,Young Adults,0.406,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6985,32,Male,Mobile,1.13,14,0,2,1,0,1,1.03,77.04,1,0.02,Adults,0.34,Low,Active Browser,Low Retention Users,Send Personalized Offers,0,Non-Buyer
6986,49,Female,Mobile,9.9,11,3,5,0,0,1,7.18,50.99,1,0.16,Senior Users,0.517,Medium,Active Browser,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6987,26,Male,Mobile,15.61,3,0,8,1,1,0,12.8,49.62,1,0.26,Adults,0.596,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6988,32,Male,Mobile,11.93,2,4,8,1,0,0,7.95,31.19,1,0.2,Adults,0.556,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6989,45,Female,Mobile,9.92,18,11,8,0,1,1,13.05,28.35,1,0.17,Mid-Age Users,0.795,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
6990,41,Female,Mobile,25.09,14,10,9,1,1,0,22.27,50.03,1,0.42,Mid-Age Users,0.888,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
6991,52,Female,Mobile,28.11,5,7,3,1,1,0,40.41,0.31,1,0.47,Senior Users,0.433,Medium,Product Explorer,Casual Visitors,Recommend Popular Products,1,Buyer
6992,39,Male,Desktop,26.34,12,9,4,1,1,1,38.62,79.51,1,0.44,Mid-Age Users,0.587,Medium,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
6993,44,Male,Mobile,16.15,14,1,0,1,1,0,23.67,78.4,1,0.27,Mid-Age Users,0.329,Low,Active Browser,Low Retention Users,Send Personalized Offers,0,Non-Buyer
6994,36,Female,Mobile,26.64,6,7,9,0,0,1,17.47,73.56,1,0.44,Mid-Age Users,0.772,High,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
6995,29,Male,Mobile,27.7,8,12,5,1,0,0,23.44,60.25,1,0.46,Adults,0.589,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6996,37,Female,Mobile,12.87,7,7,1,1,1,1,10.43,29.56,1,0.21,Mid-Age Users,0.252,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
6997,18,Male,Mobile,9.22,7,5,6,1,1,0,13.12,65.8,0,0.15,Young Adults,0.505,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
6998,38,Female,Desktop,3.85,12,7,3,0,0,0,2.26,12.91,1,0.06,Mid-Age Users,0.382,Medium,Active Browser,Interested Users,Recommend Popular Products,1,Buyer
6999,18,Male,Desktop,14.89,7,12,3,0,1,0,16.21,26.34,1,0.25,Young Adults,0.376,Medium,Product Explorer,Casual Visitors,Recommend Popular Products,1,Buyer
7000,27,Female,Mobile,28.44,12,1,8,1,0,1,28.02,4.52,1,0.47,Adults,0.824,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
7001,49,Male,Desktop,17.27,16,6,0,1,0,0,25.5,85.95,1,0.29,Senior Users,0.368,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,0,Non-Buyer
7002,56,Female,Mobile,20.36,7,11,5,0,1,0,29.79,82.84,1,0.34,Senior Users,0.524,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
7003,39,Male,Tablet,4.27,8,7,1,1,0,0,3.95,45.09,1,0.07,Mid-Age Users,0.21,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
7004,35,Male,Tablet,5.16,1,3,5,0,1,0,4.86,43.76,1,0.09,Adults,0.328,Low,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7005,49,Male,Mobile,14.47,13,13,6,1,0,1,12.8,92.6,1,0.24,Senior Users,0.635,Medium,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
7006,44,Female,Desktop,28.59,19,8,2,0,0,0,36.86,67.52,1,0.48,Mid-Age Users,0.602,Medium,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
7007,45,Male,Desktop,11.46,1,10,3,1,1,0,6.88,70.93,1,0.19,Mid-Age Users,0.259,Low,Visitor,Low Retention Users,Send Personalized Offers,0,Non-Buyer
7008,35,Male,Desktop,26.45,18,5,1,1,0,0,16.3,35.93,1,0.44,Adults,0.516,Medium,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
7009,56,Male,Desktop,4.49,7,11,6,0,1,0,5.41,29.16,1,0.07,Senior Users,0.474,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7010,46,Female,Tablet,18.89,17,2,8,1,1,1,9.76,11.44,1,0.31,Senior Users,0.839,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
7011,35,Male,Mobile,18.42,15,12,4,0,1,0,21.57,7.25,1,0.31,Adults,0.582,Medium,Highly Interested User,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7013,48,Male,Desktop,1.1,4,11,8,1,1,1,1.41,90.64,1,0.02,Senior Users,0.515,Medium,Visitor,Low Retention Users,Send Personalized Offers,1,Buyer
7014,51,Female,Desktop,6.51,17,3,7,0,0,1,8.07,22.7,1,0.11,Senior Users,0.701,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
7015,24,Female,Desktop,7.37,7,0,0,0,0,0,5.03,3.74,1,0.12,Young Adults,0.16,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
7016,53,Male,Mobile,28.55,16,13,1,0,0,1,35.89,34.64,1,0.48,Senior Users,0.499,Medium,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
7017,35,Female,Mobile,5.46,17,12,6,1,1,0,7.04,95.19,1,0.09,Adults,0.638,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,1,Buyer
7018,55,Female,Mobile,2.07,15,9,2,1,0,1,2.95,30.51,1,0.03,Senior Users,0.362,Low,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
7019,26,Male,Mobile,16.5,9,0,5,1,0,0,20.2,86.52,1,0.28,Adults,0.53,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
7020,26,Female,Mobile,16.33,13,0,0,1,1,0,22.33,81.64,1,0.27,Adults,0.314,Low,Active Browser,Low Retention Users,Send Personalized Offers,0,Non-Buyer
7021,25,Female,Tablet,25.48,7,3,7,1,1,0,28.98,94.44,1,0.42,Young Adults,0.669,High,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
7022,52,Female,Desktop,28.52,19,0,1,1,1,1,32.1,49.67,1,0.48,Senior Users,0.546,Medium,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
7023,35,Female,Desktop,16.62,11,13,0,0,1,0,19.53,92.2,1,0.28,Adults,0.284,Low,Active Browser,Low Retention Users,Send Personalized Offers,0,Non-Buyer
7024,22,Male,Mobile,27.97,8,5,0,1,0,1,25.35,74.18,1,0.47,Young Adults,0.313,Low,Product Explorer,Low Retention Users,Send Personalized Offers,0,Non-Buyer
7026,45,Female,Desktop,8.67,4,1,9,1,0,0,7.92,73.33,1,0.14,Mid-Age Users,0.621,Medium,Visitor,Low Retention Users,Send Personalized Offers,1,Buyer
7027,47,Male,Desktop,27.92,4,0,4,0,0,0,30.53,46.12,1,0.47,Senior Users,0.472,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7028,21,Male,Mobile,20.36,18,6,8,0,0,1,24.23,91.91,1,0.34,Young Adults,0.864,High,Highly Interested User,Low Retention Users,Send Personalized Offers,1,Buyer
7029,56,Female,Mobile,13.01,17,5,2,1,1,1,12.45,80.05,1,0.22,Senior Users,0.466,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,0,Non-Buyer
7030,37,Male,Desktop,20.73,3,0,7,0,0,0,17.21,64.11,1,0.35,Mid-Age Users,0.574,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
7031,42,Male,Mobile,12.64,9,11,3,1,1,0,9.44,48.3,1,0.21,Mid-Age Users,0.393,Medium,Product Explorer,Casual Visitors,Recommend Popular Products,1,Buyer
7032,45,Male,Mobile,4.31,6,12,6,0,0,0,14.3,9.46,1,0.07,Mid-Age Users,0.457,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
